phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
9188732,https://us9.campaign-archive.com/?u=60cc8411023f75059d4fa6baf&id=9c7297b7df,http://www.phishtank.com/phish_detail.php?phish_id=9188732,2025-08-19T16:44:35+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188731,https://us5.campaign-archive.com/?u=c86cf3b955e9e3f575a6c001f&id=1b8da763e2,http://www.phishtank.com/phish_detail.php?phish_id=9188731,2025-08-19T16:44:29+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188730,https://us13.campaign-archive.com/?u=f02fd7f75e6c28e604e3cc414&id=d8a2d992fe,http://www.phishtank.com/phish_detail.php?phish_id=9188730,2025-08-19T16:43:54+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188729,https://us22.campaign-archive.com/?u=26103c74a939502879f1bf29e&id=826cad4801,http://www.phishtank.com/phish_detail.php?phish_id=9188729,2025-08-19T16:43:35+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188723,https://gpwgs.gv8atry.contractors/lpQhvDApvDrtpxZvontqRcZvpiFvDoDrvsXifpPhlpyiwvhxZljxgsmDslhxzwZvpiyifqApsljxwvPnnlWjxcPa,http://www.phishtank.com/phish_detail.php?phish_id=9188723,2025-08-19T16:42:37+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188720,https://blinq.me/08KZET6C7WLV?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9188720,2025-08-19T16:42:00+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188717,https://eu.jotform.com/app/252285537168364,http://www.phishtank.com/phish_detail.php?phish_id=9188717,2025-08-19T16:40:49+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188712,https://www.dropbox.com/scl/fi/p41vfp0wl4ps43od31g91/My-Paper-doc.paper?rlkey=kk6sqgoum9f8j1e0mfavcoyj5&st=04hp5roj&dl=0,http://www.phishtank.com/phish_detail.php?phish_id=9188712,2025-08-19T16:39:21+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188711,https://www.dropbox.com/scl/fi/p41vfp0wl4ps43od31g91/BTINTERNET-BROADBAND.paper?rlkey=kk6sqgoum9f8j1e0mfavcoyj5&st=04hp5roj&dl=0,http://www.phishtank.com/phish_detail.php?phish_id=9188711,2025-08-19T16:38:58+00:00,yes,2025-08-19T16:52:01+00:00,yes,Other
9188708,https://us1.campaign-archive.com/?u=e752342baf641cb8b5367e953&id=850fc18183,http://www.phishtank.com/phish_detail.php?phish_id=9188708,2025-08-19T16:37:47+00:00,yes,2025-08-19T16:41:52+00:00,yes,Other
9188707,https://us22.campaign-archive.com/?u=ac229a9e01c7389313fb19ebc&id=ce518ab5b5,http://www.phishtank.com/phish_detail.php?phish_id=9188707,2025-08-19T16:37:45+00:00,yes,2025-08-19T16:41:52+00:00,yes,Other
9188706,https://us10.campaign-archive.com/?u=5d8650c5329d39539b01776ba&id=5be04fc122,http://www.phishtank.com/phish_detail.php?phish_id=9188706,2025-08-19T16:37:32+00:00,yes,2025-08-19T16:41:52+00:00,yes,Other
9188704,https://u55300536.ct.sendgrid.net/wf/open?upn=u001.pXR5fYx76xtc7PDlXtxAwPie,http://www.phishtank.com/phish_detail.php?phish_id=9188704,2025-08-19T16:30:44+00:00,yes,2025-08-19T22:02:38+00:00,yes,Internal Revenue Service
9188694,https://mondialrelays-ticket.com/,http://www.phishtank.com/phish_detail.php?phish_id=9188694,2025-08-19T16:09:19+00:00,yes,2025-08-19T16:12:09+00:00,yes,Other
9188692,https://mondialrelays-ticket.com/web/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9188692,2025-08-19T16:08:46+00:00,yes,2025-08-19T16:12:09+00:00,yes,Other
9188683,https://firstinteunicorn.com/home/customer-support,http://www.phishtank.com/phish_detail.php?phish_id=9188683,2025-08-19T16:03:09+00:00,yes,2025-08-19T16:12:09+00:00,yes,Other
9188670,https://www.doctolib-mutuelle.services/,http://www.phishtank.com/phish_detail.php?phish_id=9188670,2025-08-19T15:51:26+00:00,yes,2025-08-19T16:02:59+00:00,yes,Other
9188664,http://allegro.pl-oferta6650166.cfd,http://www.phishtank.com/phish_detail.php?phish_id=9188664,2025-08-19T15:42:05+00:00,yes,2025-08-19T15:51:44+00:00,yes,Allegro
9188651,https://srv941050.hstgr.cloud/wp-content/spark/auth/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9188651,2025-08-19T15:30:10+00:00,yes,2025-08-19T15:41:38+00:00,yes,Other
9188646,http://allegrolokalnie.oferty-ogloszenia-kategoria-proponowane-5.icu,http://www.phishtank.com/phish_detail.php?phish_id=9188646,2025-08-19T15:24:51+00:00,yes,2025-08-19T15:31:50+00:00,yes,Allegro
9188645,https://vulvld.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188645,2025-08-19T15:23:56+00:00,yes,2025-08-19T15:31:50+00:00,yes,Other
9188642,https://noicsvpeat.sbs/WcoKitrDjoZJ,http://www.phishtank.com/phish_detail.php?phish_id=9188642,2025-08-19T15:22:58+00:00,yes,2025-08-19T18:51:55+00:00,yes,Other
9188637,https://paiements-telepeage.com/,http://www.phishtank.com/phish_detail.php?phish_id=9188637,2025-08-19T15:20:58+00:00,yes,2025-08-19T15:21:56+00:00,yes,Other
9188635,https://v9amao.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188635,2025-08-19T15:19:56+00:00,yes,2025-08-19T15:21:56+00:00,yes,Other
9188633,https://shx4ul.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188633,2025-08-19T15:17:55+00:00,yes,2025-08-19T15:21:57+00:00,yes,Other
9188625,http://allegrolokalnie.oferta-5914726.icu,http://www.phishtank.com/phish_detail.php?phish_id=9188625,2025-08-19T15:12:22+00:00,yes,2025-08-19T15:21:57+00:00,yes,Allegro
9188623,https://rn2skb.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188623,2025-08-19T15:11:55+00:00,yes,2025-08-19T15:21:57+00:00,yes,Other
9188612,https://nrrykh.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188612,2025-08-19T14:59:54+00:00,yes,2025-08-19T15:02:44+00:00,yes,Other
9188611,https://myxibd.lat/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188611,2025-08-19T14:57:53+00:00,yes,2025-08-19T15:02:44+00:00,yes,Other
9188607,https://kzfcjk.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188607,2025-08-19T14:53:53+00:00,yes,2025-08-19T15:02:44+00:00,yes,Other
9188605,https://k8j7vd.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188605,2025-08-19T14:51:52+00:00,yes,2025-08-19T15:02:44+00:00,yes,Other
9188604,https://fez3zd.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188604,2025-08-19T14:49:53+00:00,yes,2025-08-19T15:02:44+00:00,yes,Other
9188603,https://e0k5wk.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188603,2025-08-19T14:47:52+00:00,yes,2025-08-19T14:51:58+00:00,yes,Other
9188599,https://pay.carrinho-gsulplements.shop/order/ZoAyp5xg,http://www.phishtank.com/phish_detail.php?phish_id=9188599,2025-08-19T14:44:33+00:00,yes,2025-08-19T14:51:58+00:00,yes,Other
9188598,https://dajqti.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188598,2025-08-19T14:43:51+00:00,yes,2025-08-19T14:51:58+00:00,yes,Other
9188596,https://discrepancyrecordsirstax.com/windows/records/urgent/,http://www.phishtank.com/phish_detail.php?phish_id=9188596,2025-08-19T14:43:03+00:00,yes,2025-08-19T22:02:38+00:00,yes,Internal Revenue Service
9188594,https://bqkwie.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188594,2025-08-19T14:41:53+00:00,yes,2025-08-19T14:51:59+00:00,yes,Other
9188592,https://www-trajets-mrelay.com/,http://www.phishtank.com/phish_detail.php?phish_id=9188592,2025-08-19T14:39:05+00:00,yes,2025-08-19T14:42:06+00:00,yes,Other
9188591,https://www-trajets-mrelay.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9188591,2025-08-19T14:38:56+00:00,yes,2025-08-19T14:42:06+00:00,yes,Other
9188588,https://7vwbo9.lat/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188588,2025-08-19T14:37:53+00:00,yes,2025-08-19T14:42:06+00:00,yes,Other
9188587,https://fastdeliveries.click/c/MM8PeQAEsWB65N8FW8iH4q?s1=3264f975f3244bd58b6fce5d90359153&amp;s2=1216&amp;offer_id=812&amp;s3=lc,http://www.phishtank.com/phish_detail.php?phish_id=9188587,2025-08-19T14:36:33+00:00,yes,2025-08-19T14:51:59+00:00,yes,Other
9188585,https://6cdbao.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188585,2025-08-19T14:35:53+00:00,yes,2025-08-19T14:42:06+00:00,yes,Other
9188583,https://2fw7cb.sbs/z2j0uuex/PaYKdf/7,http://www.phishtank.com/phish_detail.php?phish_id=9188583,2025-08-19T14:33:52+00:00,yes,2025-08-19T14:42:06+00:00,yes,Other
9188582,https://agaduanal.com//cgi/aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8aHR0cHM6Ly93d3cuZ29/aHR0cHM6Ly93d3cueW91dHViZS5jb20vaHR0cHM6Ly93d3cueW9/aHR0cHM6Ly93d3cueW91dHViZS5jb20v.php,http://www.phishtank.com/phish_detail.php?phish_id=9188582,2025-08-19T14:32:27+00:00,yes,2025-08-19T22:02:38+00:00,yes,Internal Revenue Service
9188578,https://ulys-regler-peages.com/,http://www.phishtank.com/phish_detail.php?phish_id=9188578,2025-08-19T14:28:10+00:00,yes,2025-08-19T14:42:06+00:00,yes,Other
9188577,https://govreview-syncmeshupdate.icu/mbrl/,http://www.phishtank.com/phish_detail.php?phish_id=9188577,2025-08-19T14:28:01+00:00,yes,2025-08-19T22:02:38+00:00,yes,Internal Revenue Service
9188576,https://ulys-regler-peages.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9188576,2025-08-19T14:27:50+00:00,yes,2025-08-19T14:42:06+00:00,yes,Other
9188573,https://garagedoorrepairacton.com//cgi/aHR0cHM6Ly93d3cuZ29vZ2xlLmNvbS8aHR0cHM6Ly93d3cuZ29/aHR0cHM6Ly93d3cueW91dHViZS5jb20vaHR0cHM6Ly93d3cueW9/aHR0cHM6Ly93d3cueW91dHViZS5jb20v.php,http://www.phishtank.com/phish_detail.php?phish_id=9188573,2025-08-19T14:27:27+00:00,yes,2025-08-19T22:02:38+00:00,yes,Internal Revenue Service
9188564,https://pay.facilacordo.site/RmA83EaPbk13PVp,http://www.phishtank.com/phish_detail.php?phish_id=9188564,2025-08-19T14:20:24+00:00,yes,2025-08-19T14:21:57+00:00,yes,Other
9188557,https://nwtbuilders.com/?cid=NzY4NTU~&rid=1,http://www.phishtank.com/phish_detail.php?phish_id=9188557,2025-08-19T14:13:55+00:00,yes,2025-08-19T14:21:57+00:00,yes,Other
9188547,https://lhub.to/server231,http://www.phishtank.com/phish_detail.php?phish_id=9188547,2025-08-19T13:53:26+00:00,yes,2025-08-19T14:11:55+00:00,yes,Other
9188542,https://allegrolokalnie.pl-oferta3331409.cfd/,http://www.phishtank.com/phish_detail.php?phish_id=9188542,2025-08-19T13:48:40+00:00,yes,2025-08-19T14:11:55+00:00,yes,Allegro
9188535,https://cobott123.github.io/doort/,http://www.phishtank.com/phish_detail.php?phish_id=9188535,2025-08-19T13:41:07+00:00,yes,2025-08-19T14:11:55+00:00,yes,Other
9188534,https://abholungseinladungen.ch/checkout/cart/?___SID=U,http://www.phishtank.com/phish_detail.php?phish_id=9188534,2025-08-19T13:41:03+00:00,yes,2025-08-19T14:11:55+00:00,yes,Other
9188533,https://call-remotely.com/,http://www.phishtank.com/phish_detail.php?phish_id=9188533,2025-08-19T13:41:00+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188532,https://info.telesafe.cn/,http://www.phishtank.com/phish_detail.php?phish_id=9188532,2025-08-19T13:40:55+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188531,https://swiss-services.duckdns.org/form.php,http://www.phishtank.com/phish_detail.php?phish_id=9188531,2025-08-19T13:40:51+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188530,https://kicse.cloudaccess.host/sd/file/login.php?code=&amp;verification,http://www.phishtank.com/phish_detail.php?phish_id=9188530,2025-08-19T13:40:47+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188527,https://loggen-paypal.ch-kontakt.com/H94/5.html,http://www.phishtank.com/phish_detail.php?phish_id=9188527,2025-08-19T13:40:40+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188526,https://hjs.mof.mybluehost.me/OPP/151109/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=9188526,2025-08-19T13:40:36+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188525,https://tox.rsh.mybluehostin.me/----------------/Valid/M/B/d/as/sign.php,http://www.phishtank.com/phish_detail.php?phish_id=9188525,2025-08-19T13:40:31+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188522,https://witty.btxkorea.com/tool/y,http://www.phishtank.com/phish_detail.php?phish_id=9188522,2025-08-19T13:40:22+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188520,https://mandyr.co.uk/dis1/General%202024/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9188520,2025-08-19T13:40:16+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188519,https://hydropower-nepal.com/ehkl/General%202024/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9188519,2025-08-19T13:40:11+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188518,https://gtpchat.wpenginepowered.com/us/home.php,http://www.phishtank.com/phish_detail.php?phish_id=9188518,2025-08-19T13:40:08+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188516,https://smpkw.com/ee,http://www.phishtank.com/phish_detail.php?phish_id=9188516,2025-08-19T13:40:04+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188515,https://sv-management.userswix-renewal.com/wix/account/main.php?do=0,http://www.phishtank.com/phish_detail.php?phish_id=9188515,2025-08-19T13:40:01+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188514,http://nmit4f2ign.temp.swtest.ru/,http://www.phishtank.com/phish_detail.php?phish_id=9188514,2025-08-19T13:39:58+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188513,https://post-services-ch.duckdns.org/indexx.php,http://www.phishtank.com/phish_detail.php?phish_id=9188513,2025-08-19T13:39:54+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188512,https://site-7cd394ca75d3.mypreview.site/,http://www.phishtank.com/phish_detail.php?phish_id=9188512,2025-08-19T13:39:51+00:00,yes,2025-08-19T14:02:32+00:00,yes,Other
9188510,https://santamariarecords.com/wp-images/img/1mg/en/rc.html,http://www.phishtank.com/phish_detail.php?phish_id=9188510,2025-08-19T13:39:43+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188509,https://kaf.esx.mybluehost.me/F/d/as/sign.php,http://www.phishtank.com/phish_detail.php?phish_id=9188509,2025-08-19T13:39:39+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188508,https://syncvaultsite.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9188508,2025-08-19T13:39:36+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188505,https://redotpayy.cloudaccess.host/alz/fastroderrct.html,http://www.phishtank.com/phish_detail.php?phish_id=9188505,2025-08-19T13:39:25+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188504,https://jlmsvps.ardesia.it/,http://www.phishtank.com/phish_detail.php?phish_id=9188504,2025-08-19T13:39:22+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188503,https://zekiofarm.com/square/app.php,http://www.phishtank.com/phish_detail.php?phish_id=9188503,2025-08-19T13:39:17+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188502,https://duo.my-sharipointus.parkers-global.com/f/ZHy9PDPvINy35xQM8ZNr,http://www.phishtank.com/phish_detail.php?phish_id=9188502,2025-08-19T13:39:13+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188501,https://ftp.kp2b1b1d8d7973596ba9e641cb74c13.ip-ddns.com/,http://www.phishtank.com/phish_detail.php?phish_id=9188501,2025-08-19T13:39:10+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188499,https://noticy.click/x,http://www.phishtank.com/phish_detail.php?phish_id=9188499,2025-08-19T13:39:03+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188498,https://iseteenindus.telia-sso.net/h4PCuV4Kt/pcobm67hdcirimq3/arved.php?,http://www.phishtank.com/phish_detail.php?phish_id=9188498,2025-08-19T13:38:55+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188497,https://emeboy.codeberg.page/AASbrothtim.html,http://www.phishtank.com/phish_detail.php?phish_id=9188497,2025-08-19T13:38:49+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188496,https://commercial-vote.ct.ws/instagram/login.php?i=1,http://www.phishtank.com/phish_detail.php?phish_id=9188496,2025-08-19T13:38:45+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188495,https://appespacemanager.dezweefinn.nl/Kundenlogin.php?verification#_,http://www.phishtank.com/phish_detail.php?phish_id=9188495,2025-08-19T13:38:41+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188494,https://climateresponsibility.net/wp-admin/network/jp%20page.html,http://www.phishtank.com/phish_detail.php?phish_id=9188494,2025-08-19T13:38:37+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188493,https://ln.run/Os6Kf,http://www.phishtank.com/phish_detail.php?phish_id=9188493,2025-08-19T13:38:33+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188492,https://xfinity897.framer.website/,http://www.phishtank.com/phish_detail.php?phish_id=9188492,2025-08-19T13:38:30+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188491,https://ln.run/xDE-m,http://www.phishtank.com/phish_detail.php?phish_id=9188491,2025-08-19T13:38:23+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188490,https://ln.run/txzf8,http://www.phishtank.com/phish_detail.php?phish_id=9188490,2025-08-19T13:38:16+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188489,https://ln.run/9Kzp5,http://www.phishtank.com/phish_detail.php?phish_id=9188489,2025-08-19T13:38:00+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188488,https://bppr-pts.qpon/bp/,http://www.phishtank.com/phish_detail.php?phish_id=9188488,2025-08-19T13:37:50+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188487,https://bppr-pts.qpon/bp,http://www.phishtank.com/phish_detail.php?phish_id=9188487,2025-08-19T13:37:49+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188486,https://ln.run/PiFjU,http://www.phishtank.com/phish_detail.php?phish_id=9188486,2025-08-19T13:37:45+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188485,https://egyptostaj.cc/vip,http://www.phishtank.com/phish_detail.php?phish_id=9188485,2025-08-19T13:37:41+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188483,https://docs.google.com/presentation/d/e/2PACX-1vSK3EdI9hdLmqqvscwfiV3EcNnpvy0AEz64rO5lO1yaA6GdsdMynv4CQuG6amXE8ldcYvoKVXESjzDs/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=9188483,2025-08-19T13:37:36+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188482,https://dygertjaime6.wixsite.com/my-site-1/home-2,http://www.phishtank.com/phish_detail.php?phish_id=9188482,2025-08-19T13:37:32+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188481,https://docs.google.com/presentation/d/e/2PACX-1vRIdveaw4Khg39HgfCeW1mJuL2K8gVs6RMeGuZCFHnlHB70pl8ZdQL5Vmp57jmPkjbo-kZTFQVStuhg/pub?start=false&amp;loop=false&amp;delayms=3000,http://www.phishtank.com/phish_detail.php?phish_id=9188481,2025-08-19T13:37:28+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188480,https://coomcasst--neett.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9188480,2025-08-19T13:37:24+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188479,https://docs.google.com/drawings/d/1pJlGa2_27YXxXczaXakmPjY6vPlKgvyt4ufhqqTBwCA/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188479,2025-08-19T13:37:21+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188478,https://docs.google.com/drawings/d/1oKX8xtIXs7KFf6itKXxYROr-HVd-ebk8ijOlhJSSn8Y/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188478,2025-08-19T13:37:17+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188477,https://docs.google.com/drawings/d/1IGzfFP6PYOGDJqyP-ZUKfSjsJwSr0bTfbY-6Uw8VbM0/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188477,2025-08-19T13:37:11+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188476,https://docs.google.com/drawings/d/17xBH5wK0MygnF-CkUrPl4kvxqnMpZF2WyjZEJTF03iU/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188476,2025-08-19T13:37:08+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188475,https://docs.google.com/drawings/d/1vdj_iBeA7TxKnANCrn-dKGby-Idmu5-DNPVLuKqXxQ8/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188475,2025-08-19T13:37:04+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188474,https://docs.google.com/drawings/d/1v67Ci_TwHh-MzVpRhr7R6az98OrEIMumrtAmaiwBcmE/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188474,2025-08-19T13:37:01+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188473,https://docs.google.com/drawings/d/16OvSsu10snFc4O6dGZMPCjCC5_rmlZmAXtG_cvKj67w/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188473,2025-08-19T13:36:57+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188472,https://docs.google.com/drawings/d/1S9Z1KYL8uhh2TKwIeKz1j46gnZTAxsUkf8rSFWJdIaM/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188472,2025-08-19T13:36:50+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188471,https://docs.google.com/drawings/d/1jS60vtX30YNFYQMn8Yz7NBV1TZLlDr0EgeBOopYPTc4/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188471,2025-08-19T13:36:47+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188470,https://docs.google.com/drawings/d/16alLtFt4qYEXO9Yrrl9Jgtf1Zi1bHfbmSQOP-ct0Q1s/edit,http://www.phishtank.com/phish_detail.php?phish_id=9188470,2025-08-19T13:36:43+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188469,https://promovisconsulte.webcindario.com/pago/finandina/finandina.php,http://www.phishtank.com/phish_detail.php?phish_id=9188469,2025-08-19T13:36:42+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188468,https://dpdserve.click/CH,http://www.phishtank.com/phish_detail.php?phish_id=9188468,2025-08-19T13:36:39+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188467,https://dpdnotify.click/CH,http://www.phishtank.com/phish_detail.php?phish_id=9188467,2025-08-19T13:36:36+00:00,yes,2025-08-19T14:02:33+00:00,yes,Other
9188466,https://dpdfocus.click/CH,http://www.phishtank.com/phish_detail.php?phish_id=9188466,2025-08-19T13:36:33+00:00,yes,2025-08-19T13:51:49+00:00,yes,Other
9188465,https://dpdafs.click/CH,http://www.phishtank.com/phish_detail.php?phish_id=9188465,2025-08-19T13:36:29+00:00,yes,2025-08-19T13:51:49+00:00,yes,Other
9188464,https://t.co/Vcn8oER9Ht,http://www.phishtank.com/phish_detail.php?phish_id=9188464,2025-08-19T13:36:26+00:00,yes,2025-08-19T13:51:49+00:00,yes,Other
9188461,https://t.co/vZM81cviLP,http://www.phishtank.com/phish_detail.php?phish_id=9188461,2025-08-19T13:36:19+00:00,yes,2025-08-19T13:51:49+00:00,yes,Other
9188459,http://sp8.812.mytemp.website/il,http://www.phishtank.com/phish_detail.php?phish_id=9188459,2025-08-19T13:36:16+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188460,http://sp8.812.mytemp.website/il/,http://www.phishtank.com/phish_detail.php?phish_id=9188460,2025-08-19T13:36:16+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188458,https://t.co/c5vjWwpT6i,http://www.phishtank.com/phish_detail.php?phish_id=9188458,2025-08-19T13:36:11+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188456,http://ojg.5db.mytemp.website/id,http://www.phishtank.com/phish_detail.php?phish_id=9188456,2025-08-19T13:36:08+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188455,https://t.co/bygyfe9V8k,http://www.phishtank.com/phish_detail.php?phish_id=9188455,2025-08-19T13:36:04+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188453,http://dzy.3e4.mytemp.website/il,http://www.phishtank.com/phish_detail.php?phish_id=9188453,2025-08-19T13:36:00+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188454,http://dzy.3e4.mytemp.website/il/,http://www.phishtank.com/phish_detail.php?phish_id=9188454,2025-08-19T13:36:00+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188452,https://t.co/3aHSubT2pm,http://www.phishtank.com/phish_detail.php?phish_id=9188452,2025-08-19T13:35:57+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188451,http://03x.7d0.mytemp.website/li/,http://www.phishtank.com/phish_detail.php?phish_id=9188451,2025-08-19T13:35:54+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188449,https://tinyurl.com/mwedyupv,http://www.phishtank.com/phish_detail.php?phish_id=9188449,2025-08-19T13:35:50+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188447,https://tinyurl.com/4p7pkme8,http://www.phishtank.com/phish_detail.php?phish_id=9188447,2025-08-19T13:35:42+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188446,https://pub-d2c7a58a43b54787bd639aa5ca096267.r2.dev/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9188446,2025-08-19T13:35:39+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188445,https://tinyurl.com/vefjkaskjas,http://www.phishtank.com/phish_detail.php?phish_id=9188445,2025-08-19T13:35:36+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
9188444,https://pub-27d4775f94bb4d0ab0c03d1a7d7495d3.r2.dev/minejksd.html,http://www.phishtank.com/phish_detail.php?phish_id=9188444,2025-08-19T13:35:33+00:00,yes,2025-08-19T13:51:50+00:00,yes,Other
